Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all_filtered,attribute-Tweets-Sent-Count-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered-unscaled,kcore-1-Twitter JSON all_filtered,kcore-1-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-1-Twitter JSON all_filtered,totalDegreeCentrality-1-Twitter JSON all_filtered-unscaled,twitter-actualInfluencer-1-Twitter JSON all_filtered,twitter-actualInfluencer-1-Twitter JSON all_filtered-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered-unscaled,twitter-mostMentioned-1-Twitter JSON all_filtered,twitter-mostMentioned-1-Twitter JSON all_filtered-unscaled,twitter-numberOfFollowers-1-Twitter JSON all_filtered,twitter-numberOfFollowers-1-Twitter JSON all_filtered-unscaled,twitter-potentialConnectors-1-Twitter JSON all_filtered,twitter-potentialConnectors-1-Twitter JSON all_filtered-unscaled,twitter-potentialReach-1-Twitter JSON all_filtered,twitter-potentialReach-1-Twitter JSON all_filtered-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all_filtered,twitter-totalMentionsDegree-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all_filtered,twitter-totalMentionsKcore-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered-unscaled,twitter-trustedSource-1-Twitter JSON all_filtered,twitter-trustedSource-1-Twitter JSON all_filtered-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered-unscaled,weakComponentMembers-5-Twitter JSON all_filtered,weakComponentMembers-3-Twitter JSON all_filtered,weakComponentMembers-4-Twitter JSON all_filtered,weakComponentMembers-2-Twitter JSON all_filtered,
285772181,akesslerdc,0,161,6.125e-05,60,8.722e-04,2,2.901e-06,3,3.069e-04,122180,0.136,0.373,0.003,6,6.727e-04,1491,3.539e-05,22546056,4.913e-05,31292874,0,0,4.975e-05,110,0.002,4,1.289e-04,0.001,3,8.722e-04,2,0.011,25,2,1,3,2,
257508417,TraceeWilkins,0,313,3.471e-05,34,0.002,5,1.934e-05,20,0.002,598862,0.040,0.109,0.008,19,0.004,8216,2.395e-05,15255040,7.664e-05,48816128,0.010,4,4.704e-05,104,0.003,7,5.282e-04,0.004,10,0.005,11,0.004,9,2,1,3,2,
56749157,pdoocy,0,43,1.327e-05,13,4.361e-04,1,0,1,0.011,4422341,0.110,0.302,0.007,16,0.055,121267,7.672e-05,48872256,1.970e-04,125478088,0,0,2.714e-05,60,0.003,8,3.282e-04,4.361e-04,1,0.003,8,0,0,346,1,3,2,
85282028,clawrencenbc,0,74,4.084e-06,4,8.722e-04,2,1.934e-06,2,0.002,653860,0.020,0.054,0.007,17,0.003,7511,1.325e-05,8442319,7.636e-05,48641748,0,0,2.578e-05,57,0.003,7,4.481e-04,8.722e-04,2,0.003,7,0,0,2,1,3,2,
16529160,reynoldscat,0,59,2.144e-05,21,4.361e-04,1,1.934e-06,2,6.149e-04,244826,0.129,0.356,0.003,7,4.855e-04,1076,2.297e-05,14631672,7.022e-05,44730808,0,0,2.035e-05,45,0.002,5,1.875e-04,4.361e-04,1,0.003,6,0.002,4,2,1,3,2,
57217464,tobyeckert,0,2,0,0,0,0,0,0,4.898e-06,1950,0,0,4.361e-04,1,3.113e-04,690,0,0,1.987e-06,1265818,0,0,0,1,4.361e-04,1,8.275e-05,0,0,0,0,0,0,347,1,185,87,
376234071,louiseradnofsky,0,275,7.146e-05,70,0.003,6,3.094e-05,32,0.002,978924,0.093,0.255,0.007,17,0.005,11732,1.434e-04,91322224,1.230e-04,78380912,0.012,5,7.689e-05,170,0.005,11,5.498e-04,0.004,9,0.005,11,0.005,11,2,1,3,2,
103927659,ColbyItkowitz,0,34,1.021e-05,10,8.722e-04,2,1.934e-06,2,1.136e-04,45216,0.107,0.294,0.001,3,0.004,8081,5.881e-06,3746160.750,2.321e-05,14785076,0,0,9.046e-06,20,0.001,3,9.588e-05,8.722e-04,2,4.361e-04,1,0.003,6,348,1,3,2,
1001991865,FredSchulte,0,23,6.125e-06,6,4.361e-04,1,0,1,1.631e-04,64938,0.095,0.261,0.003,7,3.411e-04,756,0,745995.125,2.440e-05,15543807,0,0,6.784e-06,15,0.002,5,1.385e-04,4.361e-04,1,4.361e-04,1,8.722e-04,2,2,1,3,2,
12811862,ailsachang,0,110,3.879e-05,38,0.003,6,8.703e-06,9,0.002,783014,0.126,0.345,0.009,21,0.003,6618,8.131e-06,5179288.500,6.064e-05,38624272,0,0,2.804e-05,62,0.005,11,3.576e-04,0.004,9,8.722e-04,2,0,0,349,1,3,2,
21702539,nancycordes,0,24,9.188e-06,9,0.002,4,5.802e-06,6,0.004,1736051,0.136,0.375,0.009,20,0.009,19026,6.166e-05,39279344,1.391e-04,88597192,0,0,2.442e-05,54,0.006,14,4.010e-04,0.002,4,0.004,10,0.001,3,350,1,3,2,
36764306,libcasey,0,205,4.900e-05,48,0.002,4,1.160e-05,12,0.003,1142456,0.085,0.234,0.008,19,0.003,6948,9.327e-05,59409416,1.796e-04,114409392,0,0,5.337e-05,118,0.003,7,2.988e-04,0.002,5,0.007,15,0.007,16,2,1,3,2,
21333396,susancrabtree,0,330,5.615e-05,55,0.002,4,8.703e-06,9,9.789e-04,389769,0.061,0.167,0.003,8,0.003,6405,5.068e-05,32284724,9.051e-05,57656960,0,0,4.297e-05,95,0.002,5,1.771e-04,0.002,4,0.003,6,0.007,17,2,1,3,2,
60763047,vgmac,0,130,4.084e-05,40,0.003,6,1.257e-05,13,0.002,855307,0.112,0.308,0.007,17,0.004,9210,8.017e-05,51068752,1.295e-04,82514400,0.002,1,4.071e-05,90,0.005,12,2.232e-04,0.003,7,0.004,9,0.008,19,351,1,3,2,
303425304,MG_Davis,0,35,0,0,0,0,0,0,5.035e-04,200481,0,0,0.003,6,8.573e-05,190,0,0,1.488e-05,9475995,0,0,1.086e-05,24,0.002,5,1.202e-04,0,0,0.002,5,0,0,352,1,186,2,
1013785220,KateAFarrell,0,64,4.288e-05,42,0.002,4,3.094e-05,32,0.004,1398476,0.239,0.656,0.005,11,3.632e-04,805,2.236e-05,14242124,1.048e-04,66762964,0,0,5.744e-05,127,0.002,5,4.964e-04,0.003,6,0.005,11,0.002,5,2,1,3,2,
132517191,trowynt,0,166,5.411e-05,53,0.001,3,2.708e-05,28,5.584e-04,222318,0.116,0.319,0.006,14,8.591e-04,1904,1.674e-05,10662420,3.932e-05,25049572,0,0,5.473e-05,121,0.002,5,4.707e-04,0.003,7,8.722e-04,2,0.004,9,2,1,3,2,
12491732,franzstrasser,0,32,0,1,0,0,0,0,4.470e-04,177992,0.011,0.031,0.002,5,0.002,4222,0,267628.188,5.354e-05,34102160,0,0,4.975e-06,11,0.002,5,1.563e-04,0,0,0.002,4,0,0,2,1,187,2,
247729807,tom_geoghegan,0,77,1.940e-05,19,0.002,4,9.670e-06,10,0.002,626492,0.090,0.247,0.007,15,5.938e-04,1316,1.163e-05,7408839,7.141e-05,45484432,0.002,1,3.121e-05,69,0.002,5,3.108e-04,0.002,5,0.005,12,8.722e-04,2,2,1,3,2,
291661579,MaryKayMallonee,0,6,3.063e-06,3,4.361e-04,1,0,1,1.195e-04,47572,0.182,0.500,0.002,4,3.438e-04,762,3.765e-06,2397956.500,2.207e-05,14059106,0,0,3.618e-06,8,0.002,4,9.629e-05,4.361e-04,1,0,0,4.361e-04,1,353,1,3,2,
15365623,benjamin_oc,0,550,4.492e-05,44,0.002,5,3.675e-05,38,0.007,2722241,0.029,0.080,0.006,13,6.881e-04,1525,3.211e-05,20451104,2.307e-04,146976816,0,0,6.016e-05,133,0.003,6,3.879e-04,0.004,10,0.003,8,0.004,10,2,1,3,2,
2675596508,KgriggsPhoto,0,98,1.838e-05,18,4.361e-04,1,0,1,4.005e-05,15946,0.067,0.184,0.001,3,1.331e-04,295,0,714499.250,1.365e-05,8697011,0,0,9.498e-06,21,4.361e-04,1,8.460e-05,4.361e-04,1,0,0,4.361e-04,1,2,1,3,2,
18670049,EmilyLMeredith,0,2,0,0,0,0,0,0,0,314,0,0,0,0,1.417e-04,314,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,354,32,188,88,
16261445,MorningBriefing,0,233,2.552e-05,25,8.722e-04,2,8.703e-06,9,9.838e-04,391721,0.039,0.107,0.006,14,0.008,17369,8.445e-05,53795480,6.860e-05,43699948,0,0,2.533e-05,56,0.003,7,2.492e-04,0.001,3,0.001,3,0.002,5,2,1,3,2,
19198755,SegravesNBC4,0,106,8.167e-06,8,4.361e-04,1,4.835e-06,5,0.001,589979,0.027,0.075,0.014,31,0.004,9048,1.099e-05,7000839.500,3.052e-05,19439338,0,0,4.252e-05,94,0.003,7,9.659e-04,4.361e-04,1,0.008,18,4.361e-04,1,355,1,3,2,
55954443,NicoleCNN,0,26,1.225e-05,12,0.002,5,6.769e-06,7,0.002,763228,0.168,0.462,0.004,10,0.002,4303,2.662e-05,16956480,1.078e-04,68682920,0,0,1.493e-05,33,0.003,8,2.223e-04,0.002,5,8.722e-04,2,0.001,3,356,1,3,2,
18029328,SecretsBedard,0,562,5.002e-05,49,0.002,4,1.837e-05,19,0.009,3525751,0.032,0.087,0.007,16,0.007,16014,9.729e-05,61970724,2.345e-04,149398768,0,0,4.659e-05,103,0.005,11,2.554e-04,0.002,5,0.003,7,0.003,8,2,1,3,2,
470540654,CaraKorte,0,49,1.633e-05,16,4.361e-04,1,3.868e-06,4,0.011,4433993,0.119,0.327,8.722e-04,2,1.674e-04,371,1.703e-06,1084929.125,2.571e-04,163745792,0,0,1.131e-05,25,8.722e-04,2,1.522e-04,8.722e-04,2,0,0,0.002,5,357,1,3,2,
221493459,kytja,0,277,2.246e-05,22,0.001,3,8.703e-06,9,2.605e-04,103729,0.029,0.079,0.002,5,0.002,3370,3.250e-05,20703454,4.592e-05,29252148,0,0,2.488e-05,55,0.001,3,1.268e-04,0.002,4,0.001,3,0.006,13,2,1,3,2,
2789298739,LlewellynKing2,0,23,2.042e-06,2,0,0,0,0,6.214e-05,24743,0.032,0.087,0.001,3,5.726e-04,1269,0,0,1.183e-05,7534930.500,0,0,4.071e-06,9,8.722e-04,2,1.031e-04,0,0,4.361e-04,1,0,0,2,1,189,2,
52612881,David_Culver,0,185,9.290e-05,91,0.002,5,5.802e-05,60,0.005,1864102,0.179,0.492,0.012,28,0.003,5663,4.841e-05,30837472,7.857e-05,50051084,0.010,4,1.144e-04,253,0.003,7,0.002,0.006,13,0.008,18,0.002,5,2,1,3,2,
339490785,MaggieVoelzke,0,9,0,0,0,0,0,0,2.275e-06,906,0,0,4.361e-04,1,2.270e-04,503,0,0,0,403,0,0,0,1,0,0,8.192e-05,0,0,0,0,0,0,358,1,190,89,
119245817,joejohnscnn,0,250,8.167e-06,8,0,0,0,0,0.005,1793486,0.012,0.032,0.002,5,0.007,16043,1.569e-05,9993812,2.462e-04,156801568,0,0,7.689e-06,17,0.001,3,1.356e-04,0,0,4.361e-04,1,0.002,4,2,1,191,2,
382232114,EricMorath,0,86,1.736e-05,17,0.001,3,1.160e-05,12,8.371e-04,333308,0.072,0.198,0.006,13,0.002,5097,3.833e-05,24417804,5.299e-05,33757120,0,0,2.895e-05,64,0.003,7,2.531e-04,0.001,3,0.003,6,0.002,4,359,1,3,2,
1198644368,sgreenberger,0,215,4.390e-05,43,8.722e-04,2,2.901e-06,3,3.680e-05,14652,0.073,0.200,0.001,3,5.482e-04,1215,1.601e-05,10201154,2.956e-06,1882853.750,0,0,2.669e-05,59,8.722e-04,2,9.456e-05,8.722e-04,2,8.722e-04,2,0.002,4,2,1,3,2,
26596727,jparkABC,0,107,3.369e-05,33,0.003,6,1.934e-05,20,0.008,3207526,0.112,0.308,0.017,39,0.005,11817,7.421e-05,47272436,2.075e-04,132153624,0.002,1,6.920e-05,153,0.008,18,5.911e-04,0.003,7,0.011,26,0.001,3,2,1,3,2,
95297779,Noahbierman,0,180,4.594e-05,45,0.002,5,2.224e-05,23,0.002,805055,0.091,0.250,0.008,19,0.003,7038,6.855e-05,43665464,9.138e-05,58206300,0.007,3,6.287e-05,139,0.006,13,4.112e-04,0.003,6,0.006,13,0.007,15,360,1,3,2,
54891614,brucejohnson9,0,526,1.940e-05,19,4.361e-04,1,1.934e-06,2,0.002,606935,0.013,0.036,0.010,22,0.011,24335,2.467e-05,15715034,3.388e-05,21578510,0,0,3.302e-05,73,0.003,7,4.231e-04,4.361e-04,1,0.003,6,0.003,6,2,1,3,2,
1963162166,mkmatthews,0,174,4.084e-05,40,0.002,5,7.736e-06,8,7.151e-04,284710,0.084,0.230,0.004,10,6.412e-04,1421,2.489e-05,15853940,8.097e-05,51574820,0,0,3.845e-05,85,0.003,8,1.488e-04,0.002,5,8.722e-04,2,0.009,20,2,1,3,2,
518956775,MauraReynolds,0,1,0,0,0,0,0,0,1.708e-06,680,0,0,0,0,3.068e-04,680,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,361,33,192,90,
175330919,HadiNili,0,857,2.858e-05,28,8.722e-04,2,3.868e-06,4,0.002,667158,0.012,0.033,0.002,4,0.013,28718,1.043e-04,66418952,2.291e-05,14595478,0,0,2.397e-05,53,0.001,3,1.281e-04,8.722e-04,2,0.001,3,0.003,8,2,1,3,2,
159278421,AnnaMariaDP,0,634,4.798e-05,47,8.722e-04,2,3.868e-06,4,1.324e-04,52733,0.027,0.074,0.002,4,7.499e-04,1662,1.102e-05,7021591,3.364e-05,21427646,0,0,4.387e-05,97,0.001,3,9.262e-05,8.722e-04,2,8.722e-04,2,0.016,37,2,1,3,2,
17092381,grobb2000,0,197,4.186e-05,41,0.001,3,6.769e-06,7,2.807e-04,111782,0.076,0.208,0.002,5,0.001,2488,3.777e-05,24059810,4.243e-05,27029234,0,0,3.483e-05,77,0.002,4,1.101e-04,0.002,4,4.361e-04,1,0.007,16,2,1,3,2,
140901881,rongxiang,0,302,1.838e-05,18,8.722e-04,2,7.736e-06,8,3.781e-04,150530,0.022,0.060,0.003,6,0.002,4349,6.979e-05,44454664,2.232e-05,14218937,0,0,2.397e-05,53,0.002,4,1.465e-04,8.722e-04,2,0.002,4,0.002,5,2,1,3,2,
1544781733,IBD_GRich,0,491,1.429e-05,14,4.361e-04,1,0,1,1.369e-04,54514,0.010,0.029,0.002,4,8.929e-04,1979,2.102e-05,13390638,3.009e-05,19164824,0,0,1.357e-05,30,0.001,3,8.834e-05,4.361e-04,1,8.722e-04,2,0.004,9,2,1,3,2,
45128645,ajdukakis,0,178,5.615e-05,55,0.002,4,1.450e-05,15,0.002,644325,0.112,0.309,0.005,11,0.002,3767,1.693e-05,10781126,1.145e-04,72963432,0.007,3,4.252e-05,94,0.003,8,2.562e-04,0.003,6,0.003,7,0.005,11,2,1,3,2,
22978395,caphilltrish,0,134,5.411e-05,53,0.002,4,1.450e-05,15,0.002,620885,0.144,0.396,0.007,16,0.001,2490,5.547e-05,35334104,1.013e-04,64496876,0.007,3,5.563e-05,123,0.004,9,4.384e-04,0.003,6,0.005,12,0.004,9,362,1,3,2,
70709534,WCronkite,0,5,3.063e-06,3,0,0,0,0,1.674e-04,66637,0.218,0.600,0.002,5,0.002,4197,4.297e-06,2737192.500,2.229e-05,14201632,0,0,6.784e-06,15,0.002,4,1.130e-04,0,0,8.722e-04,2,0.001,3,363,1,193,2,
18179659,MichaelMathes,0,473,3.165e-05,31,0.001,3,3.868e-06,4,9.247e-04,368167,0.024,0.066,0.005,11,0.001,3252,3.723e-05,23714600,8.062e-05,51357216,0,0,2.849e-05,63,0.003,8,2.197e-04,0.001,3,0.003,6,0.004,9,2,1,3,2,
22695254,michelesalcedo,0,25,0,1,4.361e-04,1,0,1,1.536e-04,61142,0.015,0.040,0.003,7,0.001,2293,0,463191.625,1.831e-05,11663046,0,0,8.594e-06,19,0.002,5,1.347e-04,4.361e-04,1,0.002,4,0,0,2,1,3,2,
24716521,ElissaNadworny,0,23,8.167e-06,8,4.361e-04,1,2.901e-06,3,5.799e-04,230886,0.126,0.348,0.002,4,0.001,2227,1.686e-06,1073926.750,6.904e-05,43975284,0,0,6.784e-06,15,0.001,3,1.284e-04,4.361e-04,1,0,0,4.361e-04,1,364,1,3,2,
1685886054,NPRGreg,0,14,2.042e-06,2,0,0,0,0,3.222e-05,12827,0.052,0.143,0.002,4,5.482e-04,1215,1.472e-06,937505.375,5.245e-06,3340980,0,0,2.714e-06,6,0.001,3,8.969e-05,0,0,0,0,4.361e-04,1,365,1,194,2,
195550861,smeghaniAP,0,52,1.123e-05,11,8.722e-04,2,4.835e-06,5,3.098e-04,123353,0.077,0.212,0.002,5,3.510e-04,778,5.681e-06,3618626.500,4.302e-05,27403022,0,0,1.176e-05,26,0.002,4,1.938e-04,8.722e-04,2,0.001,3,0.003,6,2,1,3,2,
17115027,scottbroom,0,77,0,1,4.361e-04,1,0,1,2.872e-04,114334,0.005,0.013,0.003,7,0.001,2893,0,103701.750,4.694e-05,29899764,0,0,7.689e-06,17,0.002,4,1.164e-04,4.361e-04,1,0.002,5,0,0,366,1,3,2,
82415390,RexNutting,0,936,7.861e-05,77,8.722e-04,2,5.802e-06,6,2.768e-04,110227,0.030,0.082,0.002,5,0.002,3499,5.043e-05,32121524,3.300e-05,21020592,0,0,5.744e-05,127,0.002,4,1.151e-04,8.722e-04,2,0.001,3,0.010,23,2,1,3,2,
183351903,maryagnescarey,0,253,8.269e-05,81,0.001,3,3.868e-06,4,6.679e-04,265931,0.116,0.320,0.005,11,0.005,9983,5.489e-05,34962364,3.290e-05,20959328,0,0,5.066e-05,112,0.003,7,1.519e-04,0.002,4,0.003,7,0.004,9,2,1,3,2,
491421325,AixaHearstTV,0,11,2.042e-06,2,4.361e-04,1,0,1,4.589e-05,18273,0.066,0.182,0.001,3,0.001,2974,0,652100.875,1.063e-05,6769823,0,0,2.261e-06,5,4.361e-04,1,1.234e-04,4.361e-04,1,4.361e-04,1,0,0,2,1,3,2,
46713710,bscanlanCSPAN,0,217,7.555e-05,74,0.003,6,1.257e-05,13,2.923e-04,116370,0.124,0.341,0.005,11,4.187e-04,928,2.051e-05,13062430,4.520e-05,28789136,0,0,5.608e-05,124,0.003,7,1.906e-04,0.003,8,0.002,5,0.009,21,2,1,3,2,
414818069,JFrayWTOP,0,328,2.654e-05,26,8.722e-04,2,7.736e-06,8,3.541e-04,140990,0.029,0.079,0.005,11,0.001,2695,2.419e-06,1541125.875,2.423e-05,15432968,0,0,2.261e-05,50,0.002,4,4.622e-04,0.001,3,0.001,3,4.361e-04,1,2,1,3,2,
161768953,ganjansen,0,56,2.042e-06,2,4.361e-04,1,0,1,4.668e-04,185876,0.013,0.036,0.004,9,7.797e-04,1728,1.875e-06,1194480.750,7.175e-05,45705808,0,0,1.176e-05,26,0.003,8,1.577e-04,4.361e-04,1,0.002,5,0,0,367,1,3,2,
28414093,MCJalonick,0,106,4.288e-05,42,0.003,6,2.514e-05,26,0.002,793687,0.144,0.396,0.010,22,0.002,5175,9.772e-05,62244264,9.857e-05,62789512,0.010,4,5.382e-05,119,0.006,14,4.293e-04,0.003,7,0.006,14,0.005,12,368,1,3,2,
139772126,cwordock,0,71,7.146e-06,7,4.361e-04,1,0,1,0.001,552419,0.036,0.099,0.003,8,4.697e-04,1041,3.371e-06,2147255.750,9.603e-05,61169488,0,0,1.266e-05,28,0.003,6,1.733e-04,4.361e-04,1,0.003,7,0.002,5,2,1,195,2,
25924156,alisonannyoung,0,148,4.084e-06,4,0,0,0,0,4.666e-04,185769,0.010,0.027,0.006,13,0.003,7005,9.530e-06,6070483,4.274e-05,27222472,0,0,1.402e-05,31,0.003,8,1.406e-04,0,0,0.005,11,0.001,3,369,1,196,2,
16099513,katedailey,0,18,3.063e-06,3,4.361e-04,1,0,1,8.172e-05,32536,0.061,0.167,8.722e-04,2,9.669e-04,2143,9.584e-06,6105175,2.696e-05,17172960,0,0,2.714e-06,6,8.722e-04,2,8.898e-05,4.361e-04,1,0,0,4.361e-04,1,370,1,3,2,
16336098,KristinFisher,0,20,0,0,0,0,0,0,2.949e-04,117406,0,0,0.001,3,0.013,29105,0,0,6.256e-05,39850256,0,0,2.261e-06,5,0.001,3,9.593e-05,0,0,8.722e-04,2,0,0,2,1,197,2,
19580890,LeeCamp,0,719,1.409e-04,138,4.361e-04,1,2.901e-06,3,0.051,20148016,0.070,0.192,0.002,5,0.038,84037,1.232e-05,7849841,1.177e-05,7497636,0,0,1.149e-04,254,4.361e-04,1,1.779e-04,8.722e-04,2,0.001,3,0.001,3,2,1,3,2,
119179453,haik_gugarats,0,88,1.123e-05,11,4.361e-04,1,1.934e-06,2,5.474e-05,21796,0.045,0.125,0.003,6,1.719e-04,381,0,230571.219,2.430e-06,1547673.375,0,0,1.402e-05,31,0.001,3,1.578e-04,4.361e-04,1,0.003,6,8.722e-04,2,2,1,3,2,
255620328,CassieSpodak,0,66,2.756e-05,27,0.001,3,1.064e-05,11,0.001,452620,0.149,0.409,0.005,12,0.002,3506,3.351e-05,21347364,5.117e-05,32593506,0,0,3.211e-05,71,0.003,8,2.889e-04,0.002,5,0.003,8,0.003,8,2,1,3,2,
26061966,phuffdaddy,0,888,1.562e-04,153,8.722e-04,2,4.835e-06,5,1.274e-04,50707,0.063,0.172,8.722e-04,2,5.608e-04,1243,6.035e-05,38444080,2.986e-05,19021054,0,0,1.158e-04,256,8.722e-04,2,1.092e-04,8.722e-04,2,4.361e-04,1,0.016,37,2,1,3,2,
26021583,sshoptaw,0,160,3.981e-05,39,0.001,3,5.802e-06,6,2.461e-04,97968,0.089,0.244,0.003,6,2.919e-04,647,7.697e-06,4902667,6.174e-05,39325564,0,0,3.166e-05,70,0.002,4,1.730e-04,0.002,4,4.361e-04,1,0.007,16,2,1,3,2,
346781925,GriffJenkins,0,143,6.227e-05,61,8.722e-04,2,2.901e-06,3,0.003,1168743,0.155,0.427,0.003,8,0.004,9168,2.395e-05,15257062,1.242e-04,79092576,0,0,3.528e-05,78,0.003,6,1.221e-04,8.722e-04,2,0,0,0.002,5,2,1,3,2,
53127197,cspanMcArdle,0,50,2.450e-05,24,0,0,0,0,1.265e-04,50376,0.175,0.480,8.722e-04,2,9.845e-04,2182,3.855e-05,24558148,4.216e-05,26853400,0,0,1.854e-05,41,8.722e-04,2,9.296e-05,0,0,4.361e-04,1,0.002,4,2,1,198,2,
16222086,ggrayson,0,3,0,0,0,0,0,0,2.607e-05,10379,0,0,4.361e-04,1,7.242e-04,1605,0,0,9.734e-06,6200196,0,0,0,1,4.361e-04,1,8.298e-05,0,0,0,0,0,0,371,1,199,91,
175642863,alisawiersema,0,38,1.531e-05,15,0.001,3,5.802e-06,6,0.002,921170,0.144,0.395,0.003,7,5.969e-04,1323,2.338e-05,14891394,1.367e-04,87094064,0,0,1.628e-05,36,0.003,6,1.633e-04,0.001,3,0.001,3,0.003,6,2,1,3,2,
19666071,KStewartWTOP,0,259,5.002e-05,49,0.002,5,9.670e-06,10,5.374e-04,213950,0.069,0.189,0.005,12,6.199e-04,1374,1.557e-05,9917037,7.569e-05,48214116,0.002,1,3.573e-05,79,0.003,7,2.175e-04,0.003,6,0.003,6,0.003,7,2,1,3,2,
24926288,SteveScully,0,54,3.267e-05,32,0.001,3,1.450e-05,15,0.001,459971,0.215,0.593,0.005,11,0.006,12284,9.211e-05,58673208,7.980e-05,50832572,0,0,3.302e-05,73,0.003,7,2.386e-04,0.001,3,0,0,0.003,6,2,1,3,2,
183735745,Julie_appleby,0,13,3.063e-06,3,8.722e-04,2,1.934e-06,2,4.763e-04,189635,0.084,0.231,0.002,5,0.006,12720,4.949e-06,3152743.500,6.115e-05,38949888,0,0,6.332e-06,14,0.002,5,1.011e-04,8.722e-04,2,8.722e-04,2,0,0,372,1,3,2,
56081005,HannahAllam,0,382,4.186e-05,41,4.361e-04,1,0,1,3.801e-04,151345,0.039,0.107,0.002,5,0.013,29230,2.975e-04,189528544,2.908e-05,18525456,0,0,3.664e-05,81,0.002,4,1.448e-04,4.361e-04,1,8.722e-04,2,0.007,17,2,1,3,2,
17354416,haddadmedia,0,107,2.042e-05,20,0.001,3,7.736e-06,8,0.017,6804370,0.068,0.187,0.001,3,0.002,5508,6.613e-05,42124936,2.979e-04,189752720,0,0,1.900e-05,42,0.001,3,1.230e-04,0.001,3,0.001,3,0.004,10,2,1,3,2,
447625080,abc7Richard,0,353,1.531e-05,15,8.722e-04,2,5.802e-06,6,1.122e-04,44671,0.015,0.042,0.003,8,4.963e-04,1100,3.200e-06,2038162.750,1.161e-05,7392370,0,0,1.719e-05,38,0.002,5,2.868e-04,0.001,3,0.003,6,8.722e-04,2,2,1,3,2,
826808800921403393,ToporHCF,0,1,0,0,0,0,0,0,1.955e-05,7785,0,0,0.002,4,2.211e-05,49,0,0,6.574e-06,4187297,0,0,3.166e-06,7,0.001,3,2.170e-04,0,0,0.001,3,0,0,373,1,200,2,
91156486,JasminMelvin,0,1,0,0,0,0,0,0,1.540e-06,613,0,0,0,0,2.766e-04,613,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,374,34,201,92,
448092850,angiey202,0,58,3.573e-05,35,8.722e-04,2,1.934e-06,2,1.313e-04,52278,0.219,0.603,0.001,3,1.543e-04,342,6.801e-06,4332079,3.474e-05,22126468,0,0,2.849e-05,63,0.001,3,1.375e-04,8.722e-04,2,0,0,0.007,17,2,1,3,2,
1415695681,JohnBJudis,0,1,0,0,0,0,0,0,5.267e-06,2097,0,0,0,0,9.462e-04,2097,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,375,35,202,93,
184823423,jbartash,0,96,0,0,0,0,0,0,0.002,705448,0,0,0.003,6,7.463e-04,1654,0,0,1.667e-04,106169648,0,0,6.784e-06,15,0.002,4,1.238e-04,0,0,0.002,4,0,0,376,1,203,2,
106565465,laurabernardini,0,57,1.940e-05,19,0.001,3,3.868e-06,4,1.269e-04,50542,0.121,0.333,0.002,4,0.001,2636,3.661e-05,23320976,3.143e-05,20018796,0.002,1,1.674e-05,37,0.002,4,1.155e-04,0.001,3,4.361e-04,1,0.003,7,2,1,3,2,
2729582012,dweaverTheHill,0,0,0,0,0,0,0,0,6.086e-06,2423,0,0,4.361e-04,1,0,0,0,0,3.406e-06,2169534.250,0,0,0,1,4.361e-04,1,8.322e-05,0,0,0,0,0,0,377,1,204,94,
15235581,jribas,0,461,7.963e-05,78,0.002,5,2.611e-05,27,4.570e-04,181945,0.062,0.169,0.008,18,6.976e-04,1546,2.417e-05,15398444,3.700e-05,23568686,0,0,7.056e-05,156,0.003,7,4.508e-04,0.005,11,0.003,7,0.010,24,2,1,3,2,
227570986,Philly_Bub,0,67,8.167e-06,8,4.361e-04,1,0,1,0.001,458260,0.043,0.119,8.722e-04,2,3.952e-04,876,0,733248.688,1.002e-04,63809412,0,0,6.784e-06,15,8.722e-04,2,1.098e-04,4.361e-04,1,4.361e-04,1,0.002,4,2,1,3,2,
34435477,elvina_nawaguna,0,42,1.123e-05,11,0,0,0,0,5.361e-05,21346,0.095,0.262,0.003,6,6.831e-04,1514,1.492e-05,9501119,9.385e-06,5978368,0,0,1.402e-05,31,0.001,3,1.288e-04,0,0,0.001,3,0.002,5,2,1,205,2,
